id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,response,reference,error
PS_054,product_search,medium,vi,"Bạn có thể tìm cho tôi một loại cà phê từ Colombia, rang vừa sáng với hương vị đường nâu không?",5,5,2,10.7,0.49999999995,1.0,,"Bạn có thể tham khảo loại cà phê ""Colombia Honey Culturing Filter"" của PIRATES OF COFFEE. Đây là loại cà phê rang vừa sáng, có hương vị đường nâu kết hợp với các ghi chú của trái cây như ổi hồng và xoài khô. Cà phê này được sản xuất từ giống Castillo tại vùng Risaralda, Colombia, và được xử lý bằng phương pháp Honey Culturing.",
PS_055,product_search,medium,en,Can you recommend a light roast coffee from Indonesia that has raspberry flavor notes?,5,5,2,9.0,0.9999999999,0.75,,"I recommend the Bali - Kintamani Natural by BLACK OAK COFFEE ROASTERS. This light roast coffee from Kintamani, Indonesia, features flavor notes of raspberry, blackberry, and citrus fruit, along with dark chocolate and cacao nib. It is a natural process coffee grown on the volcanic slopes of Mount Batur, making it a unique choice for those looking for a light roast with raspberry flavor notes.",
PS_056,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Indonesia, rang vừa, với hương vị cam được không?",5,5,2,11.8,0.49999999995,0.75,,"Một loại cà phê từ Indonesia, rang vừa với hương vị cam mà bạn có thể thử là Semendo Indonesia Anaerobic Washed từ RIPSNORTER COFFEE. Cà phê này có hương vị nổi bật với cherry jam, rum raisin và cam khô. Nó được trồng ở vùng Semendo, Nam Sumatra, ở độ cao 1400 mét với phương pháp chế biến anaerobic washed, mang lại một trải nghiệm thưởng thức độc đáo.",
PS_057,product_search,medium,en,Can you recommend a light roast coffee from Guatemala that has citrus fruit flavor notes?,5,5,2,11.3,0.249999999975,0.75,,"I recommend the Guatemala Rio Azul by Bongo Java Roasting Co. It is a light roast coffee from the Huehuetenango region of Guatemala, featuring flavor notes of caramelized apple, cinnamon, and citrus fruit. This coffee comes from the Rio Azul farmer cooperative, which is known for its quality and community involvement.",
PS_058,product_search,medium,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Guatemala, rang vừa, có hương vị vani không?",5,5,2,9.5,0.499999999975,0.75,,"Bạn có thể thử loại cà phê ""Guatemala Decaf"" từ NO. SIX DEPOT COFFEE ROASTERS. Đây là một loại cà phê rang vừa với hương vị vani, nhục đậu khấu và trái cây ngọt. Cà phê này được chế biến bằng phương pháp rửa và khử caffeine bằng quy trình Swiss Water, mang lại một trải nghiệm uống cà phê nhẹ nhàng và tự nhiên.",
PS_059,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Brazil, rang vừa tối với hương vị chocolate không?",5,5,2,10.1,0.99999999995,0.75,,"Bạn có thể thử loại cà phê ""Chocolate - Brazil"" của CONCEPT COFFEE ROASTERS. Cà phê này có nguồn gốc từ vùng Cerrado Mineiro, Brazil, với độ rang vừa tối và mang hương vị chocolate, caramelized, cocoa và hạnh nhân. Một lựa chọn khác là ""Brasil Bio"" từ CAFE NOIR, cũng có độ rang vừa tối và hương vị chocolate đen cùng với trái cây tối. Cả hai loại cà phê này đều mang lại trải nghiệm hương vị đậm đà và phong phú.",
PS_060,product_search,medium,en,Can you help me find a Medium-Dark roast coffee from Colombia that has honey flavor notes?,5,5,2,11.7,0.499999999975,1.0,,"The Half Caffeinated Blend by Cowpresso Coffee Roasters is a Medium-Dark roast coffee from Colombia that features honey flavor notes. It contains a blend of 50% decaffeinated and 50% caffeinated Arabica beans, including origins from Colombia Maragogipe. Additionally, the Pitalito Limón by Onyva Coffee, also a Medium-Dark roast from Huila, Colombia, has flavor notes of honey along with lemon and caramelized tangerine.",
PS_061,product_search,medium,en,Can you help me find a medium roast coffee from Costa Rica that has honey flavor notes?,5,5,2,12.2,0.99999999998,1.0,,"You can find a medium roast coffee from Costa Rica with honey flavor notes in the following products: 

1. **Costa Rica Jaguar Tarrazu Honey by SEAFARER COFFEE CO.** - This coffee features honey, prune, and raspberry flavor notes, and is honey processed, grown at 1,200 meters altitude in the Los Santos Tarrazu region.

2. **Costa Rica - Las Lajas - Black Honey by BRANDYWINE COFFEE ROASTERS** - This medium roast has flavor notes of caramelized, honeycrisp apple, and rainier cherry, processed using black honey carbonic maceration at the Las Lajas mill.

3. **Costa Rica Entre Rios Honey by PYROAST COFFEE** - This coffee has caramelized, nutty/cocoa, peach, and raspberry notes, processed with red honey and grown at altitudes between 1,100 and 1,400 meters.

4. **Amiga's Blend by UNCOMMON COFFEE** - A medium roast with honey, apple, orange zest, toasted almond, and tangerine notes, processed with white honey from various Costa Rican regions.",
PS_062,product_search,medium,en,Can you recommend a medium roast coffee from Colombia that has peach flavor notes?,5,5,2,9.9,0.0,0.0,,"I recommend the ""Colombia | Campos Hermoso ~ Quindío Peach Mossto"" by THE LITTLE MARIONETTE. It is a medium roast coffee from Quindío, Colombia, featuring prominent peach flavor notes. This coffee is processed using Natural Peach Mossto co-fermentation and is grown at an altitude of 1600-1700 meters.",
PS_063,product_search,medium,vi,Bạn có thể giới thiệu cho tôi loại cà phê Ethiopia rang vừa sáng với hương vị trái cây citrus không?,5,5,2,12.2,0.99999999995,0.0,,"Bạn có thể thử loại cà phê ""Ethiopie lavé Sidama, Coopérative Shilicho"" từ ESPERANZA CAFÉ. Đây là loại cà phê rang sáng với hương vị trái cây citrus, cũng như các hương vị hoa và bergamot. Được sản xuất từ hạt Arabica 100% tại vùng Sidama, Ethiopia, cà phê này mang đến trải nghiệm hương vị tươi mát và thanh thoát.",
PS_064,product_search,medium,vi,Bạn có thể gợi ý cho tôi một loại cà phê Mexico rang đậm với hương vị trái cây cam chanh không? Mình cũng muốn biết về phương pháp chế biến và cách pha chế tốt nhất cho loại cà phê này.,5,5,2,12.7,0.4166666666458333,0.75,,"Bạn có thể thử loại cà phê ""Mexican Coffee"" của BELLEAIR COFFEE CO.. Cà phê này có nguồn gốc từ Chiapas, Mexico, với hương vị trái cây cam chanh, bao gồm chanh, chocolate đen và đường nâu, mang đến một trải nghiệm thú vị. Cà phê được chế biến theo phương pháp washed và rang ở mức độ trung bình. Để pha chế, bạn có thể sử dụng phương pháp pha phin hoặc pour-over để tận hưởng hương vị tốt nhất.",
PS_065,product_search,medium,vi,"Bạn có thể gợi ý cho tôi loại cà phê từ Costa Rica có độ rang vừa, với hương vị đường nâu không?",5,5,2,9.8,0.7499999999625,1.0,,"Bạn có thể tham khảo loại cà phê ""Costa Rica Tarrazú"" từ ADAMS & RUSSELL. Đây là loại cà phê được rang vừa, có hương vị đường nâu, chanh, và bánh quy, được sản xuất từ vùng Tarrazú ở Costa Rica. Cà phê này được chế biến theo phương pháp washed và được trồng ở độ cao từ 1500-1800 mét trên mực nước biển.",
PS_066,product_search,medium,en,Can you recommend a light roast coffee from Costa Rica that has caramelized flavor notes?,5,5,2,10.7,0.4499999999775,1.0,,"I recommend the ""Costa Rica Victoria 14 Honey"" by Fulcrum Coffee. This light roast coffee features flavor notes of caramelized, brown sugar, and red fruit, processed using the honey method. Another option is the ""Bloom Coffee Blend"" by Press Coffee Roasters, which also has caramelized notes along with blueberry and peach flavors. Both coffees highlight the unique characteristics of Costa Rican beans while offering a delightful caramelized flavor profile.",
PS_067,product_search,medium,en,Can you recommend a light roast coffee from Panama that has strawberry flavor notes?,5,5,2,11.2,0.249999999975,1.0,,"I recommend the ""Panama Classical San Ramon Finca Eleta"" by Stupiducks Specialty Coffee. This light roast features flavor notes of strawberry, along with rose, cherry, dark chocolate, mixed berries, red wine, and violet. It is a single-origin Arabica coffee from the Chiriquí region in Panama, processed naturally and grown at an altitude of 1,300–1,500 meters.",
PS_068,product_search,medium,en,Can you recommend a medium roast coffee from Kenya that has citrus fruit flavor notes?,5,5,2,12.3,0.7499999999625,1.0,,"I recommend the Kenya Gichathaini by INHERITANCE COFFEE ROASTERS, which is a medium roast coffee from the Nyeri region of Kenya. It features bright citrus fruit flavor notes, including lemon and orange, along with aromatic spice notes. Another option is the Kenya - Kisii Estate Peaberry by BEAN BROTHERS, also a medium roast, that showcases nutmeg and citrus fruit flavors. Both options are excellent choices for those seeking a medium roast coffee with citrus characteristics.",
PS_069,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Panama, rang nhẹ, có hương vị cam không?",5,5,2,11.0,0.49999999995,1.0,,"Bạn có thể thử loại cà phê ""Panama Los Cenizos GN 088 oma CL"" từ GOOD CUP COFFEE. Đây là một loại cà phê rang nhẹ, có hương vị nổi bật của bưởi, cam và trái cây đam mê. Cà phê này được sản xuất tự nhiên từ Cerro Punta, Panama, và có độ cao trồng từ 1800–2000 mét so với mực nước biển. Hương vị của nó rất phù hợp với yêu cầu của bạn về hương vị cam.",
PS_070,product_search,medium,vi,Bạn có thể gợi ý cho tôi loại cà phê rang nhẹ từ Mexico có hương vị trà đen không?,5,5,2,11.7,0.49999999995,1.0,,"Bạn có thể thử loại cà phê ""Mexico Puebla Anaerobic Natural"" từ LILO COFFEE ROASTERS. Đây là loại cà phê rang nhẹ, có hương vị trà đen, cùng với các ghi chú khác như dâu trắng, rượu vang cherry và rượu vang đỏ. Cà phê này được chế biến theo phương pháp Anaerobic Natural và có nguồn gốc từ Puebla, Mexico.",
PS_071,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Costa Rica, rang đậm với hương vị sô cô la đen không? Tôi cũng muốn biết về phương pháp chế biến và cách pha chế tốt nhất cho loại cà phê này.",5,5,2,14.1,0.49999999995,0.8,,"Bạn có thể thử loại cà phê ""Costa Rica, Cumbre Oscura"" từ THE WELL COFFEEHOUSE. Đây là một loại cà phê rang đậm với hương vị cherry, sô cô la đen và hạt óc chó rang. Cà phê được chế biến theo phương pháp Washed Reposado và được trồng trên một trang trại gia đình ở Los Santos, Costa Rica. Để pha chế loại cà phê này, bạn có thể sử dụng phương pháp pha phin hoặc máy pha espresso để tận hưởng hương vị đậm đà nhất.",
PS_072,product_search,medium,vi,Bạn có thể giới thiệu cho tôi loại cà phê Mexico rang vừa đến đậm với hương vị trái cây có múi được không?,5,5,2,10.2,0.9999999999666667,1.0,,"Bạn có thể thử loại cà phê ""Café de México en grano"" của INCAPTO, có hương vị quế và cam, mang lại cảm giác ngọt ngào và tươi mới. Một lựa chọn khác là cà phê từ Adventure Coffee Roastery, với hương vị bưởi và gia vị, tạo nên một tách cà phê hài hòa với các nốt trái cây. Cả hai loại đều có nguồn gốc từ Mexico và mang đến hương vị trái cây có múi mà bạn đang tìm kiếm.",
PS_073,product_search,medium,en,Can you help me find a medium-light roast coffee from Panama that has strawberry flavor notes?,5,5,2,8.3,0.499999999975,1.0,,"You can find a medium-light roast coffee from Panama with strawberry flavor notes in the ""Panama Agustin Gomez Anaerobic Microlot FILTER Roast"" by Vertue Coffee Roasters. This coffee features a flavor profile that includes strawberry, along with hazelnut and ganache. Additionally, the ""Panama El Pergamino Bourbon Washed"" by One Half Coffee is another option, which also highlights strawberry notes, alongside pineapple and violet.",
PS_074,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Brazil, rang vừa, có hương vị đào không?",5,5,2,9.1,0.49999999995,1.0,,"Một loại cà phê từ Brazil rang vừa có hương vị đào mà bạn có thể tham khảo là Brazil Rancho Grande của BEAN SHIPPER. Cà phê này được sản xuất tại Tres Pontas, Sul De Minas, Brazil, ở độ cao 1,230 mét so với mực nước biển. Hương vị của nó bao gồm các nốt hương caramel, đào và cacao, mang lại trải nghiệm uống cà phê đậm đà và mượt mà.",
PS_075,product_search,medium,en,Can you help me find a medium roast coffee from El Salvador that has brown sugar flavor notes?,5,5,2,9.1,0.699999999965,1.0,,"You can consider the ""El Salvador Dali Blend"" by LARRY'S COFFEE, which is a medium roast coffee featuring flavor notes of brown sugar, caramel, chocolate, and vanilla. Another option is the ""El Salvador Sofia Bernardina Natural NX"" by COFFEA CIRCULOR, which also has brown sugar flavor notes along with cinnamon and other fruity flavors. Both coffees are sourced from El Salvador, providing a rich and flavorful experience.",
PS_076,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Costa Rica, rang vừa, có hương vị đào không?",5,5,2,10.4,0.49999999995,0.6666666666666666,,"Bạn có thể thử loại cà phê ""COSTA RICA – HACIENDA SONORA – NATURAL – KAFFE"" từ PENNYBRIDGE ROASTERS. Đây là loại cà phê rang vừa, có hương vị đào, cùng với các nốt hương caramelized và nho khô. Cà phê này xuất xứ từ Hacienda Sonora ở Valle Central, Costa Rica, và được sản xuất theo phương pháp tự nhiên.",
PS_077,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Honduras, rang vừa, có hương vị cam không?",5,5,2,11.9,0.49999999995,0.6666666666666666,,"Bạn có thể thử loại cà phê ""Honduras SHG"" từ GOTHAM COFFEE. Đây là loại cà phê rang vừa với hương vị cam, kèm theo các nốt hương hạt dẻ/cacao và sô cô la. Cà phê này được trồng ở độ cao trên 1,200 mét tại các vùng núi của Honduras, nơi có khí hậu mát mẻ giúp hạt cà phê phát triển dày hơn.",
PS_078,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Ethiopia, rang vừa nhẹ với hương vị dâu tây không?",5,5,2,10.1,0.49999999995,1.0,,"Bạn có thể thử loại cà phê Ethiopia Dumerso từ LOST BARN COFFEE ROASTERS. Loại cà phê này có mức rang vừa nhẹ, với hương vị nổi bật của dâu tây và vani, cùng với sự tươi sáng đặc trưng. Nó được sản xuất từ những người nông dân quy mô nhỏ ở vùng Yirgacheffe, Ethiopia, và được chế biến theo phương pháp rửa.",
PS_079,product_search,medium,vi,Bạn có thể giới thiệu cho tôi loại cà phê rang vừa từ Costa Rica với hương vị vani được không?,5,5,2,8.4,0.49999999995,1.0,,"Bạn có thể thử loại cà phê Costa Rica Brumas del Zurquí của EL MAGNIFICO, có hương vị vani và trà đen. Đây là loại cà phê rang vừa, đến từ vùng Valle Oeste, Costa Rica, được sản xuất tại Finca El Centro. Cà phê này có quy trình chế biến honey và thuộc giống Arabica, mang đến trải nghiệm thưởng thức độc đáo.",
PS_080,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Guatemala, rang vừa, có hương vị socola được không?",5,5,2,12.3,0.249999999975,1.0,,"Bạn có thể thử loại cà phê Guatemala Calma Antigua từ DROPSHOT COFFEE ROASTERS. Đây là một loại cà phê rang vừa với hương vị chủ đạo là socola, kèm theo sự ngọt ngào của caramel và mật đường. Cà phê này được trồng ở vùng Antigua, nơi có đất đai màu mỡ và khí hậu ôn hòa, tạo nên hương vị phong phú và cân bằng.",
PS_081,product_search,medium,en,Can you help me find a medium roast coffee from Colombia that has jasmine flavor notes?,5,5,2,9.0,0.499999999975,1.0,,"You can find a medium roast coffee from Colombia with jasmine flavor notes in the ""Colombia Huila Fortune"" by Denim Coffee. This coffee is sourced from the Huila region and features flavor notes of lime and jasmine tea. Another option is ""Floral Mist"" by Dak Coffee Roasters, which is a medium-light roast with distinct jasmine, hibiscus, and orange blossom notes.",
PS_082,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Peru, rang nhẹ, có hương hoa nhài không?",5,5,2,11.7,0.49999999995,1.0,,"Bạn có thể thử loại cà phê ""PERU - LA MARGARITA GESHA RESERVE"" từ MEMLI COFFEE LAB. Đây là loại cà phê rang nhẹ, có hương hoa nhài cùng với các nốt hương khác như siro phong, nho và xoài. Cà phê được sản xuất tại Valle De Ocombamba, Cusco, Peru, ở độ cao 1940 mét.",
PS_083,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi loại cà phê Panama rang vừa, có hương hoa không?",5,5,2,9.3,0.8333333332916666,1.0,,"Bạn có thể thử loại cà phê Panama Longboard Geisha Washed Windy Ridge từ UNTOLD COFFEE LAB. Đây là cà phê rang vừa với hương hoa nhài, ngọt ngào như mật và có độ chua nhẹ như quả nectar. Một lựa chọn khác là Panama Janson Geisha Washed 411 cũng của UNTOLD COFFEE LAB, loại này có hương hoa với mùi thơm dễ chịu của oải hương và sự phức tạp trong độ chua. Cả hai loại cà phê này đều mang lại trải nghiệm hương vị đặc biệt và tinh tế từ vùng Boquete, Panama.",
PS_084,product_search,medium,vi,Bạn có thể tìm cho tôi một loại cà phê Ethiopia rang vừa đến đậm có hương vị mật ong không?,5,5,2,9.6,0.49999999995,1.0,,"Bạn có thể thử loại cà phê ""Kabira - Bio - Éthiopie"" của CAFÉS MUDA. Đây là loại cà phê rang vừa đến đậm với hương vị mật ong, cùng với các nốt hương khác như cam, mận và trà chai. Cà phê này được trồng ở vùng Jimma, Ethiopia, và được chế biến bằng phương pháp tự nhiên, mang lại hương vị phong phú và tinh tế.",
PS_085,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Ethiopia, rang vừa đến đậm, với hương hoa không?",5,5,2,9.1,0.49999999995,1.0,,"Bạn có thể thử loại cà phê ""Ethiopia Sidamo Decaf"" của AND COFFEE ROASTERS. Đây là loại cà phê rang vừa đến đậm, có hương vị hoa, trái cây chua và khoai lang nướng. Cà phê này đến từ vùng Sidamo, Ethiopia, và được sản xuất bởi các nông dân nhỏ, sử dụng phương pháp chế biến nước núi. Hương vị hoa của nó rất nổi bật và phù hợp với yêu cầu của bạn.",
PS_086,product_search,medium,en,Can you help me find a dark roast coffee from Honduras with plum flavor notes? I'm particularly interested in one that's processed naturally and works well with a French press.,5,5,2,10.2,0.49999999995,0.75,,"You can try the ""Plum Marmelade"" by DAK COFFEE ROASTERS. It is a dark roast coffee from Chinacla, Honduras, processed naturally, and features flavor notes of plum, hazelnut, and berry marmelade. This Arabica coffee is grown at high altitude and would work well with a French press.",
PS_087,product_search,medium,en,Can you help me find a medium roast coffee from Costa Rica that has plum flavor notes?,5,5,2,9.1,0.36666666664833336,1.0,,"You can find a medium roast coffee from Costa Rica with plum flavor notes in the product ""Costa Rica SL28 Volcan Azul"" by OJO DE CAFÉ. This coffee features a flavor profile that includes blackberry and plum, and it is processed using an anaerobic natural method. Another option is the ""Costa Rica Aquiares Washed"" by SKYLARK COFFEE, which has ripe plum notes along with chocolate and hazelnut flavors. Both options highlight the unique taste characteristics of Costa Rican coffee.",
PS_088,product_search,medium,en,Can you recommend a Medium-Light roast coffee from Mexico that has vanilla flavor notes?,5,5,2,10.6,0.0,0.0,,"I recommend the Mexico Mazateca by VIGILANTE COFFEE. This medium roast coffee from Sierra Mazateca, Oaxaca, features flavor notes of vanilla, molasses, anise, apple, and nougat. It is produced by a community-sourced lot from nine different farms, ensuring a rich and diverse flavor profile.",
PS_089,product_search,medium,en,Can you recommend a Medium-Light roast coffee from Ethiopia with honey flavor notes?,5,5,2,9.8,0.99999999995,1.0,,"I recommend the Ethiopia Guji Uraga Tome G1 Honey by URBAN COFFEE. This medium-light roast coffee features honey flavor notes along with pomelo and orange black tea. It is processed using the honey method and is sourced from the Uraga district in Guji, Ethiopia, grown at altitudes of 1900–2000 meters. Another option is the Ethiopia Yirgacheffe Gedeb Honey by KLATCH COFFEE, which also offers a medium-light roast with honey flavors, sourced from the Gedeo Zone and processed using the honey method.",
PS_090,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Costa Rica, có độ rang vừa sáng, với hương vị chanh và trái cây không?",5,5,2,9.0,0.4777777777618519,0.0,,"Bạn có thể thử loại cà phê Costa Rica Volcanica của Angelino's Coffee. Đây là loại cà phê có độ rang vừa sáng, với hương vị trái cây chanh và sự ngọt ngào từ cacao. Cà phê này được trồng tại San Francisco De Tarrazú, Costa Rica, ở độ cao từ 5,000 đến 6,200 feet, mang đến một trải nghiệm uống cà phê rất đặc biệt.",
PS_091,product_search,medium,en,Can you help me find a light roast coffee from Kenya with floral flavor notes?,5,5,2,8.6,0.9999999999,0.5,,"You can find a light roast coffee from Kenya with floral flavor notes in the ""Kenya AB Gatubu"" by Driftaaway Coffee. This coffee features flavor notes of floral, lemon, and lime, and is processed using the washed method. Another excellent option is ""Kenya Kapkiyai"" by Joe Coffee, which also has floral notes along with ripe peach and herbal flavors. Lastly, ""Kenya - Muinami"" by Zab Café provides floral notes along with blackberry and grapefruit, making it a delightful choice as well.",
PS_092,product_search,medium,vi,Bạn có thể giới thiệu cho tôi một loại cà phê từ El Salvador có độ rang trung bình và có hương vị trà đen không?,5,5,2,10.2,0.0,0.0,,"Một lựa chọn phù hợp cho cà phê từ El Salvador có độ rang trung bình và hương vị trà đen là El Salvador Lemus Bella Vista Pacamara Natural của O'GABEE & CO. COFFEE ROASTERY. Cà phê này có hương vị của trà đen cùng với các ghi chú caramelized, chocolate, và hương hoa. Nó được sản xuất từ giống Pacamara, chế biến theo phương pháp tự nhiên tại trang trại Lemus Bella Vista.",
PS_093,product_search,medium,en,Can you help me find a light roast coffee from Guatemala that has peach flavor notes?,5,5,2,8.8,0.9999999999,1.0,,"The Guatemala Bolsa - Honey by AERO COFFEE ROASTERS is a light roast coffee from the Huehuetenango region of Guatemala that features peach flavor notes. It is processed using the Black Honey method and is grown at altitudes ranging from 1,300 to 1,600 meters. This coffee is known for its fruity tasting notes, including peach and grape.",
PS_094,product_search,medium,en,Can you help me find a medium-dark roast coffee from Guatemala that has peach flavor notes?,5,5,2,9.3,0.0,0.0,,"You can find a medium-dark roast coffee from Guatemala with peach flavor notes in the Guatemala La Voz Atitlan by PERKATORY COFFEE ROASTERS. This coffee is a medium roast from the La Voz Atitlan region of Guatemala and features flavor notes of blackberry and peach. Additionally, the Guatemala Monjas Inmer Valladares Greenhouse-Dried Gesha by S&W ROASTING also includes peach among its flavor notes, although its roast level is unspecified.",
PS_095,product_search,medium,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Colombia với độ rang vừa sáng, có hương vị của sô cô la đen không?",5,5,2,8.0,0.49999999995,1.0,,"Tôi gợi ý bạn thử loại cà phê ""Organic Colombian Huila Terra Rosa Limited Edition"" từ BLIND DOG COFFEE. Đây là loại cà phê rang vừa sáng, có hương vị của sô cô la đen cùng với các nốt hương của chanh, mật đường và nước nho. Cà phê này được sản xuất từ các trang trại do phụ nữ sở hữu ở Huila, Colombia và có quy trình chế biến hoàn toàn được rửa sạch và phơi khô bằng năng lượng mặt trời.",
PS_096,product_search,medium,vi,"Bạn có thể gợi ý cho tôi loại cà phê từ Peru, rang vừa, có hương vị hoa nhài không?",5,5,2,9.6,0.0,0.0,,"Bạn có thể thử loại cà phê ""PERU - LA MARGARITA GESHA RESERVE"" từ MEMLI COFFEE LAB. Cà phê này có nguồn gốc từ Valle De Ocombamba, Peru, được rang nhẹ và có hương vị hoa nhài cùng với các nốt hương của siro phong, nho và trái cây nhiệt đới. Đây là một lựa chọn phù hợp với yêu cầu của bạn về cà phê rang vừa với hương vị hoa nhài.",
PS_097,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Guatemala, rang vừa sáng với hương vị đào không?",5,5,2,8.7,0.49999999995,0.5,,"Bạn có thể thử loại cà phê Guatemala Antigua Hunapu Fully Washed từ LILO COFFEE ROASTERS. Đây là loại cà phê rang vừa sáng với hương vị bao gồm táo, mật ong, và đào vàng. Cà phê này được trồng ở độ cao từ 1500 đến 1900 m và có quy trình chế biến hoàn toàn rửa. Hương vị tươi sáng với độ chua của táo sẽ mang lại trải nghiệm thú vị cho bạn.",
PS_098,product_search,medium,en,Can you help me find a light roast coffee from Honduras that has peach flavor notes?,5,5,2,10.3,0.7499999999625,1.0,,"You can find a light roast coffee from Honduras with peach flavor notes in ""Honeyed Honduras"" by BONGO JAVA ROASTING CO. This coffee originates from Marcala, Honduras and features tasting notes of peach and brown sugar, processed using the honey method. Another option is ""Honduras Las Lomas"" by AND COFFEE ROASTERS, which also has peach flavor notes along with caramelized and honey notes, sourced from the Las Lomas farm in Dulce Nombre De Jesus, La Paz.",
PS_099,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi loại cà phê Colombia có độ rang Medium-Dark, với hương vị đường nâu không? Tôi muốn tìm loại cà phê này được chế biến bằng phương pháp rửa và thích hợp cho pha phin.",5,5,2,11.8,0.49999999995,0.5,,"Bạn có thể thử loại cà phê ""Colombian Excelso"" của COWPRESSO COFFEE ROASTERS. Đây là loại cà phê rang Medium-Dark, có hương vị đường nâu, sô cô la đen, ca cao, và một chút quế. Cà phê được chế biến bằng phương pháp rửa và được trồng tại vùng Huila, Pitalito, Colombia, ở độ cao 1,400–1,800 mét. Loại cà phê này rất thích hợp cho pha phin.",
PS_100,product_search,hard,en,"Can you recommend a light roast coffee from Peru that has caramelized flavor notes, preferably made from Arabica beans and processed using the washed method? Also, which brew method would best highlight those flavors?",5,5,2,9.3,0.9999999999,0.6666666666666666,,"I recommend the ""Morning Bugle"" by Snowy Elk Coffee Co. This light roast coffee originates from Peru, features caramelized flavor notes, and is made from 100% Specialty Grade Arabica beans processed using the washed method. To best highlight its flavors, using a pour-over brew method would be ideal, as it allows for a clean extraction that enhances the coffee's nuanced characteristics.",
