id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,response,reference,error
PS_079,product_search,hard,en,"Can you help me find a Medium-Light roast coffee from Ethiopia that has strawberry flavor notes, preferably processed using the washed method and suitable for pour-over brewing, and made from Arabica beans?",15,10,5,27.9,0.0,0.0,,"You can consider the Chelchele, Ethiopia - Filter by FATHER CARPENTER. It is a Medium-Light roast coffee from the Yirgacheffe region of Ethiopia, processed using the fully washed method. This coffee features flavor notes of strawberry, raspberry, and black tea, and is made from Arabica beans. It is suitable for pour-over brewing and is grown at high elevations, ensuring a unique flavor profile.",
PS_080,product_search,hard,en,"Could you help me find a medium roast coffee from Ethiopia that has orange flavor notes, preferably processed using the washed method and suitable for pour-over brewing?",15,10,5,27.6,0.9999999999,0.5,,"You can try the Kedamesa by KIMA COFFEE, which is a medium roast coffee from the Limu region of Ethiopia. It features flavor notes of orange, along with raisin, black tea, and plum. This coffee is processed using the washed method, making it suitable for pour-over brewing. It is produced at an altitude of 2,050 meters on a family farm in Kedamesa village.",
PS_081,product_search,hard,en,"Can you help me find a medium roast coffee from Costa Rica that has vanilla flavor notes, preferably processed using the washed method and suitable for a pour-over brewing style?",15,10,5,25.2,0.07692307691538462,0.0,,"You can find a medium roast coffee from Costa Rica with vanilla flavor notes by choosing the Pura Vida by SUPREMO. This coffee is sourced from the Tarrazú, West Valley, and Chirripó regions and is processed using the washed method. It features tasting notes of vanilla, honey, almond, and nutty/cocoa. The Arabica varieties used are Geisha and Typica, making it suitable for pour-over brewing.",
PS_082,product_search,hard,vi,"Bạn có thể giúp tôi tìm một loại cà phê từ Guatemala với độ rang vừa, có hương vị chocolate không? Tôi muốn cà phê này được chế biến bằng phương pháp ướt và là giống Arabica.",12,10,2,21.6,0.6646825396714616,0.25,,"Bạn có thể tham khảo cà phê ""Guatemala Huehuetenango Regalito"" từ DRIFTAWAY COFFEE. Loại cà phê này có độ rang vừa, được chế biến bằng phương pháp ướt (washed) và là giống Arabica. Hương vị của nó bao gồm chocolate, malt và toast, mang đến cho bạn trải nghiệm phong phú và cân bằng.",
PS_083,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi loại cà phê Colombia, rang vừa, có hương nhài, được chế biến theo phương pháp ướt và thích hợp cho pha phin không?",15,10,5,26.0,0.11111111109999999,0.0,,"Bạn có thể tham khảo loại cà phê ""Colombia Encanto Gesha Washed"" của SKYLARK COFFEE. Đây là loại cà phê rang vừa, có hương nhài cùng với hương vị đào và chanh Meyer, được chế biến theo phương pháp ướt. Cà phê này được sản xuất tại Finca El Encanto ở vùng Quindío, Colombia, và thích hợp cho việc pha phin.",
PS_084,product_search,hard,en,"Can you recommend a light roast coffee from Peru that has jasmine flavor notes, preferably made from Arabica beans and processed using the washed method? Also, what brew method would you suggest to best highlight those flavors?",15,10,5,24.8,0.0,0.0,,"I recommend the ""Peru - Edwin Herrera Ocampo's SL9"" by Scenery Coffee Roasters. This light roast coffee features flavor notes of jasmine and is made from Arabica beans, processed using the anoxic washed method. To best highlight the delicate jasmine flavors, I suggest using a pour-over brewing method, which can enhance the coffee's floral characteristics.",
PS_085,product_search,hard,en,"Can you help me find a medium roast coffee from Panama that has floral flavor notes, preferably processed using the washed method and suitable for pour-over brewing?",15,10,5,27.3,0.0909090909,0.0,,"I couldn't find a medium roast coffee from Panama that is processed using the washed method. However, the Panama Bonita Springs by ASSEMBLY COFFEE and Panama Longboard Geisha Natural Misty Mountain by UNTOLD COFFEE LAB are both medium roast coffees from Panama with floral flavor notes, but they are processed using the natural method. If you are open to natural processing, these options would suit your preference for floral flavors.",
PS_086,product_search,hard,vi,"Bạn có thể giúp tôi tìm một loại cà phê Ethiopia với mức rang vừa đến đậm, có hương vị mật ong, được chế biến theo phương pháp tự nhiên và thích hợp cho pha phin không?",15,10,5,31.4,0.0,0.0,,"Bạn có thể tham khảo loại cà phê ""Kabira - Bio - Éthiopie"" của CAFÉS MUDA. Loại cà phê này có nguồn gốc từ Jimma, Ethiopia, mức rang vừa đến đậm, với hương vị đặc trưng của mật ong, cam, mận và trà chanh. Nó được chế biến theo phương pháp tự nhiên, rất phù hợp cho việc pha phin.",
PS_087,product_search,hard,vi,"Bạn có thể giúp tôi tìm một loại cà phê Ethiopia, rang vừa đến tối, có hương hoa, được chế biến theo phương pháp ẩm, và tốt nhất nên dùng với phin không?",15,10,5,27.4,0.249999999975,0.5,,"Bạn có thể tham khảo loại cà phê ""Bat Country - Ethiopia"" của SIGHTSEER COFFEE. Đây là loại cà phê đến từ vùng Yirgacheffe, Ethiopia, có độ rang vừa đến tối (Medium-Dark) và hương hoa đặc trưng. Cà phê này được chế biến theo phương pháp ẩm (washed) và có thể thích hợp để dùng với phin. Hương vị của nó bao gồm hoa, quế, đinh hương và sô cô la, mang đến trải nghiệm phong phú cho người thưởng thức.",
PS_088,product_search,hard,en,"Can you help me find a dark roast coffee from Honduras that has plum flavor notes? I'm specifically looking for something that's processed naturally and is best brewed using a pour-over method, preferably made from Arabica beans.",15,10,5,26.8,0.07142857142142857,0.5,,"Plum Marmelade by DAK COFFEE ROASTERS is a dark roast coffee from Chinacla, Honduras, featuring plum flavor notes. It is naturally processed and made from Arabica beans, making it an excellent choice for your requirements. This coffee can be brewed using a pour-over method to enhance its flavors, which include hazelnut and berry marmalade alongside the prominent plum notes.",
PS_089,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Costa Rica có mức rang vừa, với hương vị mận và được chế biến theo phương pháp ướt không? Tôi muốn biết thêm về cách pha chế và loại cây cà phê này.",15,10,5,30.0,0.11111111109999999,0.0,,"Bạn có thể thử loại cà phê Pura Vida của SUPREMO, có nguồn gốc từ Tarrazú, West Valley và Chirripó, Costa Rica. Cà phê này có mức rang vừa và mang hương vị của mận, cùng với các ghi chú khác như vani, mật ong và hạt. Cà phê được chế biến theo phương pháp ướt và thuộc các giống Arabica, Geisha và Typica. Pura Vida là sự kết hợp từ Finca Doña Elsa & Friends, mang đến một trải nghiệm cà phê độc đáo và phong phú.",
PS_090,product_search,hard,en,"Can you help me find a medium-light roast coffee from Mexico that has vanilla flavor notes, preferably processed using the washed method and suitable for pour-over brewing with Arabica beans?",15,10,5,32.4,0.0,0.5,,"Finca Union | Mexique by MONTISTA is a great option for a medium-light roast coffee from Mexico that features vanilla flavor notes. It is processed using the washed method and is made from Arabica beans. This specialty coffee comes from Finca Union in Concordia, Chiapas, Mexico, and is suitable for pour-over brewing. The flavor profile also includes caramelized and cereal notes, making it a flavorful choice.",
PS_091,product_search,hard,en,"Could you help me find a Medium-Light roast coffee from Ethiopia that has Honey flavor notes, preferably made from Arabica beans and processed using the washed method? I’m also curious about the best brew method to bring out those flavors.",15,10,5,31.0,0.0,0.0,,"You can consider the ""Ethiopia Guji Bishan Fugu G1 - (Filter)"" by HIS BREW ROASTERY. It is a Medium-Light roast coffee from the Guji region of Ethiopia, featuring honey flavor notes along with peach, jasmine, bergamot, and lemon zest. This coffee is processed using the washed method and is made from Arabica beans. To bring out the honey flavors, a pour-over brewing method would be ideal, as it highlights the coffee's brightness and complexity.",
PS_092,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Costa Rica, rang vừa sáng, có hương vị trái cây họ cam quýt, được chế biến theo phương pháp rửa và phù hợp để pha bằng máy pha cà phê Espresso không?",15,10,5,28.8,0.408333333323125,0.0,,"Bạn có thể thử cà phê Costa Rica Geisha Coffee của VOLCANICA COFFEE. Đây là loại cà phê rang vừa sáng, có hương vị trái cây họ cam quýt, được chế biến theo phương pháp rửa. Cà phê này được trồng tại Finca La Candelilla ở vùng cao nguyên núi lửa Costa Rica và có những ghi chú về vị ngọt, trái cây và hoa.",
PS_093,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê Kenya rang nhẹ, có hương hoa, được chế biến theo phương pháp ướt và thích hợp cho việc pha phin không?",15,10,5,36.3,0.49999999995,0.0,,"Bạn có thể thử loại cà phê Specialty Kenya Karimikui AA của FLUSSO. Đây là loại cà phê rang nhẹ với hương hoa, được chế biến theo phương pháp ướt tại nhà máy Karimikui. Cà phê này được trồng ở Kirinyaga, Kenya bởi hợp tác xã nông dân Rung'eto, ở độ cao 1.650 mét. Hương vị của nó bao gồm hoa, berry, hạt phỉ/sô cô la, và có vị ngọt kem, rất thích hợp cho việc pha phin.",
PS_094,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ El Salvador, rang vừa, có hương vị trà đen và được chế biến theo phương pháp ướt không? Tôi cũng muốn biết loại hạt cà phê này thuộc loài nào và cách pha chế tốt nhất cho nó.",15,10,5,31.4,0.0,0.0,,"Một loại cà phê từ El Salvador, rang vừa, có hương vị trà đen và được chế biến theo phương pháp ướt là La Divina SL28 Washed từ FIREBAT COFFEE. Loại hạt cà phê này thuộc loài Arabica và được trồng tại vùng Ilamatepec, El Salvador, ở độ cao 1,800 mét. Để pha chế tốt nhất cho loại cà phê này, bạn có thể sử dụng phương pháp pha phin hoặc pour-over để tận dụng tối đa hương vị trà đen và các nốt hương caramelized, fig jam.",
PS_095,product_search,hard,vi,"Bạn có thể giúp tôi tìm loại cà phê từ Guatemala có độ rang nhẹ, với hương vị đào và được chế biến theo phương pháp rửa không? Tôi muốn sử dụng phương pháp pha phin cho loại cà phê này.",15,10,5,32.2,0.0,0.0,,"Bạn có thể tham khảo loại cà phê ""Guatemala Finca La Soledad Geisha Fully Washed Long Fermentation"" của LILO COFFEE ROASTERS. Đây là loại cà phê rang nhẹ, có hương vị đào, được chế biến theo phương pháp rửa (fully washed) với thời gian lên men dài. Cà phê này đến từ Acatenango, Chimaltenango, Guatemala, và có thể phù hợp cho phương pháp pha phin.",
PS_096,product_search,hard,vi,"Bạn có thể giúp tôi tìm loại cà phê từ Guatemala, rang vừa tối với hương vị đào không? Mình cũng muốn biết nó được chế biến theo phương pháp nào, thích hợp để pha bằng máy pha cà phê nhỏ giọt và thuộc giống Arabica.",12,10,2,24.1,0.0,0.0,,"Bạn có thể tham khảo loại cà phê ""Young Entrepreneurs of San Miguel Escobar"" của DE LA GENTE. Đây là loại cà phê rang vừa tối đến từ Antigua, Guatemala, với hương vị đào, mật ong, và sô cô la. Cà phê này được chế biến theo phương pháp rửa (washed) và thích hợp để pha bằng máy pha cà phê nhỏ giọt. Nó thuộc giống Arabica, Catuai, và Bourbón, được trồng ở độ cao từ 1,500 đến 2,000 mét.",
PS_097,product_search,hard,en,"Can you help me find a Medium-Light roast Colombian coffee with Dark Chocolate flavor notes, preferably processed using the washed method and suitable for pour-over brewing?",15,10,5,28.4,0.0,0.0,,"You can consider the ""Washed Tabi"" by MIKAVA COFFEE. It is a Medium-Light roast from Marsella, Colombia, with flavor notes of Dark Chocolate among others. This coffee is processed using the washed method and is suitable for pour-over brewing. Another option is the ""Organic Colombian Huila Terra Rosa Limited Edition"" by BLIND DOG COFFEE, which also features Dark Chocolate notes and is processed using a fully washed method.",
PS_098,product_search,hard,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Peru, rang vừa, có hương hoa nhài không? Tôi đặc biệt muốn biết về cách chế biến và phương pháp pha chế phù hợp cho loại cà phê này, và nếu có thể, hãy cho tôi biết nó thuộc loài nào nữa nhé!",15,10,5,27.2,0.0,0.0,,"Bạn có thể thử loại cà phê Osopén. Café de Perú của KIMA COFFEE, có xuất xứ từ Villa Rica, Peru. Đây là loại cà phê rang vừa với hương hoa nhài và các nốt hương trái cây như cam, lê. Cà phê này thuộc loài Arabica, được chế biến theo phương pháp semi-lavado (rửa bán) và được trồng ở độ cao 1,600-1,700 mét. Một lựa chọn khác là Peru La Ponderosa Anaerobic Washed Geisha của GRINGO NORDIC, có hương hoa nhài và được xử lý bằng phương pháp lên men kỵ khí, thuộc loài Arabica, xuất xứ từ Cajamarca.",
PS_099,product_search,hard,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Guatemala, rang vừa nhạt với hương vị đào, được chế biến theo phương pháp washed, tốt nhất cho pha phin không?",15,10,5,30.5,0.0,0.0,,"Bạn có thể thử loại cà phê Santa Felisa Gesha Washed Coffee từ BEAN & BEAN COFFEE ROASTERS. Cà phê này có nguồn gốc từ thung lũng Acatenango, Guatemala, được rang vừa nhạt, với hương vị đào, chanh, và đường mía. Nó được chế biến theo phương pháp washed với quá trình ngâm hai lần. Một lựa chọn khác là Santa Clara, Caturra & Bourbon, cũng có hương vị đào và được chế biến bằng phương pháp washed, nhưng có thêm hương vị sô cô la và kiwi vàng.",
PS_100,product_search,hard,en,"Can you help me find a light roast coffee from Honduras that has peach flavor notes, preferably made from Arabica beans and processed using the washed method? Also, I'm looking for recommendations on the best brew method to bring out those flavors.",15,10,5,26.7,0.1223776223715035,0.0,,"You can try the ""Honduras Comsa Esp."" by Holy Bean Coffee, which is a light roast with peach flavor notes. This coffee is made from Arabica beans and is processed using the washed method. It comes from the COMSA cooperative in the Marcala region, grown at an altitude of 1200–1700 meters. For the best brew method to enhance those peach flavors, consider using a pour-over technique, which tends to highlight the fruity notes in the coffee.",
SS_001,similar_search,easy,en,Can you recommend some coffees that are similar to Ethiopia Yirgacheffe Konga Natural by LILO COFFEE ROASTERS?,12,10,2,31.3,0.9278138528035438,0.75,,"For coffees similar to Ethiopia Yirgacheffe Konga Natural by LILO COFFEE ROASTERS, consider the Ethiopia Yirgacheffe Dumerso Moplaco Heleanna Orange Cherry Natural, also by LILO COFFEE ROASTERS. This coffee features a light roast with flavors of cherry, honey, and maple syrup, and is processed naturally from the Yirgacheffe region. Another option is the Ethiopia Guji Uraga Moxiangyou by COZY HOUSE COFFEE, which, while washed, offers a light roast with honey, lemon, and citrus notes that may appeal to those who enjoy the brightness of the Yirgacheffe coffees. Additionally, the Decaffeinated Ethiopia Sidamo by ORINOCO COFFEE & TEA provides a medium roast with citrus and maple syrup flavors, though it has a different processing method.",
SS_002,similar_search,easy,vi,Bạn có thể gợi ý cho tôi những loại cà phê tương tự như 'Burundi / Nyagishiru / Yıkanmış' của SPADA COFFEE AND ROASTERY không?,12,10,2,23.6,0.7260912698321936,0.0,,"Bạn có thể thử các loại cà phê tương tự như 'Burundi / Nyagishiru / Yıkanmış' của SPADA COFFEE AND ROASTERY như Panama - Finca Nahaliel Geisha Washed Lot 030425 của ARCHERS. Loại cà phê này cũng có mức rang trung bình - nhẹ và mang hương vị trái cây chua và ngọt. Một lựa chọn khác là Nicaragua SHG Segovia EP của DENIM COFFEE, có hương vị đường nâu và sô cô la đen, cũng thuộc loại Arabica và có quy trình chế biến khác nhau. Cuối cùng, bạn có thể cân nhắc DAYE BENSA HAMASHO ANAEROBIC của PIRATES OF COFFEE, với hương vị phong phú từ hoa nhài và trái cây nhiệt đới.",
SS_003,similar_search,easy,vi,Bạn có thể giới thiệu cho tôi những loại cà phê tương tự như 'Guatemala - Buena Vista' của HOLA COFFEE không?,12,10,2,23.2,0.9583333333173611,0.0,,"Bạn có thể tham khảo các loại cà phê tương tự như 'Guatemala - Buena Vista' của HOLA COFFEE như sau: 

1. **Ethiopia - Gogogu** của BLACK OAK COFFEE ROASTERS, có nguồn gốc từ Uraga, Ethiopia, cũng được rang nhẹ và có hương vị phong phú với dứa, đào và caramel hóa. 

2. **Guatemala variété Pacamara Rouge Nature** của CAFÉ LAUCA, có nguồn gốc từ Los Manantiales, Guatemala, có hương vị hoa, dứa và sô-cô-la đen, được xử lý tự nhiên và rang ở mức vừa. 

3. **Jairo Arcila – Santa Monica | Castillo Washed Mango Co-Ferment** của KAFIEX, có nguồn gốc từ Quindío, Colombia, cũng được rang nhẹ với hương vị caramel hóa và xoài, được xử lý bằng phương pháp lên men đồng xử lý với xoài.",
SS_004,similar_search,easy,vi,Bạn có thể gợi ý cho tôi những loại cà phê tương tự như 'Guatemala Vista Al Bosque' của S&W ROASTING không?,12,10,2,23.3,0.9999999999,0.25,,"Một số loại cà phê tương tự như 'Guatemala Vista Al Bosque' của S&W ROASTING bao gồm 'Guatemala El Panal' cũng của S&W ROASTING. Loại cà phê này có xuất xứ từ San Pedro Necta, Guatemala, được rang ở mức vừa với hương vị gồm hoa hồng, đinh hương, bột nhục đậu khấu, sô cô la và anh đào. Ngoài ra, 'Las Palmas' của BORÉAL COFFEE ROASTERS cũng là một lựa chọn thú vị, có hương vị dâu tây, mâm xôi, dứa và nhục đậu khấu, với quy trình lên men tự nhiên.",
SS_005,similar_search,easy,vi,Bạn có thể giới thiệu cho tôi những loại cà phê tương tự như 'Guatemala | Antonio Tomás 2024' của ROWAN COFFEE không?,12,10,2,25.2,0.7095238095060713,0.0,,"Các loại cà phê tương tự như 'Guatemala | Antonio Tomás 2024' của ROWAN COFFEE bao gồm:

1. **Pura - Mexico** của CYPHER URBAN ROASTERY, có nguồn gốc từ Chiapas, Mexico. Cà phê này cũng được rang vừa, với hương vị chocolate, đường nâu, hạt phỉ và mận, được chế biến theo phương pháp washed.
   
2. **Red Brick** của SQUARE MILE COFFEE ROASTERS, kết hợp cà phê từ La Plata, Colombia và Tabaconas, Peru. Nó có hương vị caramelized, chocolate, lê và mận, cũng chế biến theo phương pháp washed.

3. **Ethiopia Sidamo** của ORINOCO COFFEE & TEA, có nguồn gốc từ Sidamo, Ethiopia, với hương vị tương tự như maple syrup, chanh và hoa, cũng được chế biến theo phương pháp washed.",
SS_006,similar_search,easy,vi,Bạn có thể gợi ý cho tôi một số loại cà phê tương tự như 'Sumatra Mandheling' của CONTRABAND COFFEE ROASTER không?,12,10,2,22.0,0.7163265306020117,0.3333333333333333,,"Một số loại cà phê tương tự như 'Sumatra Mandheling' của CONTRABAND COFFEE ROASTER có thể là:

1. Granja Paraíso 92 Yellow Bourbon của MODCUP COFFEE, có nguồn gốc từ Piendamó, Colombia, được rang nhẹ với hương vị hoa hồng, trà hoa cúc và cacao sống, mang đến cảm giác mượt mà tương tự.
2. All Night Decaf của BLACK FOX COFFEE CO., cũng được rang nhẹ và có hương vị malt cùng trái cây họ cam quýt, mang lại sự phong phú trong trải nghiệm thưởng thức.
3. Gajah Mountain, Sumatra của UNION HAND-ROASTED COFFEE, mặc dù được rang tối hơn nhưng vẫn giữ được đặc trưng đất đai và hương cacao, phù hợp với những ai yêu thích hương vị từ vùng Sumatra.",
SS_007,similar_search,easy,vi,Bạn có thể gợi ý cho tôi những loại cà phê tương tự như 'All Night Decaf' của BLACK FOX COFFEE CO không?,12,10,2,22.9,0.5857142857025713,0.25,,"Bạn có thể thử những loại cà phê sau đây tương tự như 'All Night Decaf' của BLACK FOX COFFEE CO:

1. **Colombie – Inmaculada x CATA** của CAFÉ LAUCA: Cà phê này có nguồn gốc từ Valle Del Cauca, Colombia, với hương vị trái cây chua, anh đào và siro phong. Nó cũng được rang nhẹ và có phương pháp chế biến Anaerobic Honey.

2. **Sugar Cane Decaf Colombia Espresso** của 17G COFFEE: Xuất xứ từ Rio Sucio, Caldas, Colombia, cà phê này có vị chua và cay, được rang vừa tối và chế biến bằng phương pháp rửa và khử caffein bằng mía.

3. **Decaf Before Death - Atunkaa Argelia Decaf** của DECAF BEFORE DEATH: Cà phê này đến từ Argelia, Colombia, với hương vị đường nâu, chanh và sô cô la cam, được rang nhẹ và chế biến bằng phương pháp khử caffein từ mía.",
SS_008,similar_search,easy,en,Can you recommend some coffees that are similar to the Colorfull - Orange Marmalade Shortbread Decaf by DECAF BEFORE DEATH?,12,10,2,25.6,0.6333333333206667,0.0,,"You may enjoy the Burundi Kayanza Ninga Bumba Anaerobic Honey by S&W ROASTING, which features a light roast with flavors of dark chocolate, lime, and lemon, and is processed using anaerobic honey methods. Another option is the Santa Lucia by APOLLON'S GOLD, which also has a light roast and offers notes of orange, Meyer lemon, and orange blossom, processed through classic washing. Lastly, the Ethiopia Sidamo by BEAN & BEAN COFFEE ROASTERS showcases a light roast with flavors of lemon, black tea, and jasmine, making it a delightful complement to the flavor profile of the Colorfull - Orange Marmalade Shortbread Decaf.",
SS_009,similar_search,easy,vi,Bạn có thể gợi ý cho tôi những loại cà phê nào tương tự như 'Ethiopia Tigist Natural' của MONTANA COFFEE TRADERS INC. không?,12,10,2,23.5,0.8469769119684423,1.0,,"Bạn có thể thử 'Chelchele, Ethiopia' của FATHER CARPENTER, có hương vị dâu tây, mâm xôi và trà đen, được chế biến theo phương pháp fully washed. Một lựa chọn khác là 'Ethiopia Bette Buna Natural' của SKYLARK COFFEE, có hương vị hạnh nhân và bánh cherry, cũng được chế biến tự nhiên. Cuối cùng, 'Ethiopia Shakisso' của BRIO COFFEEWORKS với hương vị dâu tây, mâm xôi và bergamot cũng là một sự lựa chọn thú vị. Tất cả đều có nguồn gốc từ Ethiopia và mang đến những trải nghiệm hương vị độc đáo.",
SS_010,similar_search,easy,en,Can you recommend some coffees that are similar to Espresso Peru Churupumpa by JACU COFFEE ROASTERY?,12,10,2,25.9,0.7499999999625,0.0,,"You may enjoy Santa Elisa - Guatemala by CAFÉS MUDA, which also features a medium-dark roast with chocolate notes and a washed processing method. Another option is Fancy Robusta ""El Pacífico"" by KIVAMO KAFFEERÖSTEREI, offering a chocolate flavor along with woody notes, also washed processed. Additionally, India Monsooned Malabar by NO. SIX DEPOT COFFEE ROASTERS provides a unique flavor profile with woody, earthy, and chocolate notes, and is also medium-dark roasted, making it a good alternative.",
SS_011,similar_search,easy,en,Can you recommend some coffees that are similar to Blue Woden's Day Jasmine & Citrus by STUPIDUCKS SPECIALTY COFFEE?,12,10,2,25.4,0.642857142825,0.0,,"You might enjoy Juanita Banana by Cypher Urban Roastery, which has a light roast and features flavors of vanilla, peach, and banana. Another option is Polaris Blend by Seafarer Coffee Co., a medium roast with berry, jasmine, and sweet spice notes, highlighting Ethiopian origins. Additionally, Miroroma AA by Nordbeans offers a light roast with honey, cherry, blackberry, and citrus fruit flavors, showcasing a vibrant profile that complements the jasmine and citrus notes of Blue Woden's Day Jasmine & Citrus.",
SS_012,similar_search,easy,vi,Bạn có thể giới thiệu những loại cà phê nào tương tự như 'Colombia Medellín' của ANGELINO'S COFFEE không?,12,10,2,28.2,0.8976190476062245,0.0,,"Một số loại cà phê tương tự như 'Colombia Medellín' của ANGELINO'S COFFEE bao gồm 'Nestor Lasso Ombligon Natural Decaf' của DECAF BEFORE DEATH, có hương vị chocolate, quế và trái cây khô, và được sản xuất tại Bruselas, Huila, Colombia. Một lựa chọn khác là 'Colombia Popayan Decaf - Espresso' của LUCID COFFEE ROASTERS, cũng có hương vị nutmeg và caramelized, đến từ Popayán, Colombia. Cà phê 'Bukonzo Dream' của CAST IRON COFFEE ROASTERS từ Uganda cũng có hương vị chocolate và peach yogurt, mặc dù có nguồn gốc khác nhưng vẫn mang lại trải nghiệm tương tự.",
SS_013,similar_search,easy,vi,Bạn có thể gợi ý cho tôi những loại cà phê nào tương tự như 'La Manoa Geisha | Colombia' của FIVE STAR COFFEE ROASTERS không?,12,10,2,29.9,0.8659090908982671,0.0,,"Bạn có thể thử 'Ecuador | Nueva Esperanza 2024' của ROWAN COFFEE, với hương vị lê, hoa, trái cây chua, dưa gang và trà Oolong. Loại cà phê này cũng được chế biến theo phương pháp rửa và có nguồn gốc từ Finca Nueva Esperanza ở Ecuador. Một lựa chọn khác là 'Zambia Kateshi' của SQUARE ONE COFFEE, mang đến hương vị dứa, nhài và hoa, được trồng ở độ cao 1.300 mét. Những loại cà phê này có những đặc điểm tương tự về hương vị hoa và độ chua.",
SS_014,similar_search,easy,vi,Bạn có thể gợi ý cho tôi một số loại cà phê tương tự như 'Colombia – Finca Milan Washed Nitro Caturra' không?,12,10,2,31.4,0.863151927425311,0.0,,"Một số loại cà phê tương tự như 'Colombia – Finca Milan Washed Nitro Caturra' là:

1. 'Colombia – Finca Las Flores Lab Natural Chiroso' bởi COFFEEREM ROASTERY, có nguồn gốc từ Huila, Colombia với hương vị dứa, mâm xôi và chanh dây.
2. 'Colombia Immaculada Gesha Natural' bởi BEAN & BEAN COFFEE ROASTERS, đến từ Valle Del Cauca, Colombia, với hương vị mật ong, dứa, nhài và vả.
3. 'Colombia . Rio Bamisa' bởi QIMA CAFE, cũng từ Huila, Colombia, với hương vị hoa, dứa, trà lê và dưa gang.",
SS_015,similar_search,easy,en,Can you recommend some coffees that are similar to 'Nicaragua | Regalo De Dios 2023' by ROWAN COFFEE?,12,10,2,31.8,0.8541666666453125,0.0,,"For coffees similar to 'Nicaragua | Regalo De Dios 2023' by ROWAN COFFEE, consider 'Cafe Lumbus Decaf, Colombia' by CAST IRON COFFEE ROASTERS, which features flavors of Dark Chocolate Brownie, Biscuit, and Plum, and is grown at a similar altitude in Colombia. Another option is 'La Lampara' by STEEL OAK COFFEE, which, although a light roast, offers a flavor profile that includes Plum and Cherry, showcasing a connection to the fruity notes found in the ROWAN coffee. Lastly, 'Tropical Fusion, Colombian' by OCTAVE COFFEE presents a medium roast with flavors of Berry, Citrus Fruit, and Plum, making it a delightful alternative.",
SS_016,similar_search,easy,vi,Bạn có thể giới thiệu cho tôi một số loại cà phê tương tự như 'Classic Espresso Blend' của URBAN COFFEE không?,12,10,2,31.8,0.49999999995,0.0,,"Một loại cà phê tương tự như 'Classic Espresso Blend' của URBAN COFFEE là 'Decaf Kolumbien Cauca Caldono' của HERR HASE KAFFEERÖSTEREI. Cà phê này cũng có nguồn gốc từ Cauca, Colombia, với hương vị từ Caldono, Colombia. Nó được rang ở mức độ trung bình và có các giống như Arabica, Caturra và Colombia. Đặc biệt, loại cà phê này được xử lý bằng phương pháp khử caffeine từ đường mía, giữ lại hương vị thơm ngon mà không có caffeine.",
SS_017,similar_search,easy,vi,Bạn có thể gợi ý cho tôi một số loại cà phê tương tự như 'Finca La Praderita - Yeast Inoculated Field Blend' của LOVELESS COFFEES không?,12,10,2,29.8,0.7783333333177667,0.0,,"Bạn có thể thử 'Colombia The Little Pearls' của DITTA ARTIGIANALE, có nguồn gốc từ Huila, Colombia, với hương vị caramelized, floral và trái cây, được chế biến theo phương pháp washed. Hoặc 'Colombia - Unparalleled Triple Pack' của CLIFTON COFFEE, cũng từ Colombia, với hương vị grapefruit, floral và độ chua giống như rượu, được chế biến theo phương pháp pulped-natural. Cuối cùng, 'Arnulfo Caro Chiroso' của ALINEA COFFEE ROASTERS, từ Anzá, Colombia, có hương vị maple syrup và floral, được chế biến theo phương pháp washed.",
SS_018,similar_search,easy,en,Can you recommend some coffees that are similar to 'Honduras Rosely Hernandez' by DANELAW COFFEE?,12,10,2,25.0,0.6740740740628395,0.0,,"You might enjoy the Dominican Republic Ramirez Estate by HOS ROASTING CO., which features a medium roast with caramelized flavors, although it also includes tropical fruit notes like pineapple and cherry. Another excellent option is Guatemala José Fernando López by INTELLIGENTSIA, offering a medium roast with flavors of blackberry, plum, and red grape, similar to the fruity notes in the Honduras Rosely Hernandez. Lastly, consider the Ecuador Maputo Typica Mejorado Washed by OJO DE CAFÉ, which has a medium roast and includes caramelized flavors along with fruit notes like peach and strawberry.",
SS_019,similar_search,medium,en,Can you recommend some coffees that are similar to the Tamba Jarai Vietnam Canephora – Yellow Honey by PATAP KAFFEE?,12,10,2,27.3,0.9333333333177777,0.0,,"For coffees similar to the Tamba Jarai Vietnam Canephora – Yellow Honey by PATAP KAFFEE, consider the Việt Nam - Langbiang Honey Catimor - Rang Omni by BLUE IN GREEN. This coffee also features a honey processing method and includes macadamia in its flavor profile, making it a good match. Additionally, the Colombia Valle de Cauca Ethyl Acetate Decaf by ALINEA COFFEE ROASTERS offers cocoa nibs as a flavor note, which may appeal to those who enjoy the chocolatey undertones of the Tamba Jarai. Both coffees share a medium roast level, enhancing their compatibility.",
