id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,response,reference,error
KQ_022,knowledge_qa,easy,vi,Grind size (độ mịn xay) ảnh hưởng thế nào đến cà phê?,12,10,2,18.6,0.5833333333041666,0.0,,"Grind size quyết định tốc độ chiết xuất (extraction rate). Xay mịn → diện tích lớn → chiết xuất nhanh → nguy cơ over-extraction (đắng, khô, astringent). Xay thô → diện tích nhỏ → chiết xuất chậm → nguy cơ under-extraction (chua, yếu, thiếu flavor). Mỗi phương pháp cần grind riêng: Espresso (very fine), AeroPress (fine-medium), V60/Kalita (medium-fine), Chemex (medium), French press (coarse), cold brew (extra coarse). Grind size là biến số quan trọng thứ 2 sau bean quality.",
KQ_023,knowledge_qa,medium,vi,Direct Trade là gì và khác gì Fair Trade?,12,10,2,20.3,0.0,0.16666666666666666,,"Direct Trade (Thương mại trực tiếp) là roaster mua trực tiếp từ nông dân/cooperative, bỏ qua middleman, giá cao hơn thị trường, quan hệ dài hạn. Roaster thường thăm farm, kiểm soát chất lượng, minh bạch giá (công khai FOB). Ví dụ: Intelligentsia, Counter Culture. Direct Trade không có chứng nhận chuẩn, mỗi roaster tự định nghĩa. Fair Trade là chứng nhận quốc tế (Fairtrade International, Fair Trade USA) với giá sàn ($1.40/lb Arabica washed, $1.70 organic), premium cooperative ($0.20/lb), chuẩn lao động/môi trường, audit bên thứ 3. Direct Trade = roaster-driven, relationship-based; Fair Trade = certification-driven, poverty alleviation.",
KQ_024,knowledge_qa,hard,vi,Coffee rust (la roya) là gì và ảnh hưởng thế nào?,15,10,5,24.5,0.0,1.0,,"Coffee rust (la roya, CLR) là bệnh nấm Hemileia vastatrix tấn công lá cà phê Arabica, gây đốm cam-vàng, rụng lá, giảm quang hợp, giảm năng suất 30–80%, thậm chí chết cây. Lây qua gió, mưa, côn trùng, phát triển mạnh ở 15–28°C và ẩm cao. Lịch sử: xuất hiện Ceylon (Sri Lanka) 1869, phá hủy ngành cà phê Ceylon; lan châu Á, châu Phi, đến Latin America 1970s. Đại dịch 2012–2013 Trung Mỹ mất 1.7 triệu jobs. Biện pháp: giống kháng bệnh (Catimor, Castillo, Marsellesa, F1 hybrids), fungicide, shade management, pruning. Robusta kháng rust tự nhiên. Coffee rust là mối đe dọa lớn nhất Arabica toàn cầu.",
KQ_025,knowledge_qa,easy,en,What does 'omni roast' mean?,12,10,2,18.7,0.0,0.0,,"'Omni roast' (omnipurpose roast) refers to a roast profile designed to work well across multiple brewing methods — both espresso and filter. Typically medium roast (~205–215°C end temp), developed enough for sweetness and body for espresso, but not so dark as to lose origin character and clarity for pour-over. Many specialty roasters label single-origin offerings as omni roast for brewing flexibility. Trade-off: rarely perfect for either method but versatile enough to work well with both.",
KQ_026,knowledge_qa,medium,vi,Coffee bloom trong pha cà phê là gì?,15,10,5,23.3,0.0,0.0,,"Bloom là giai đoạn đầu khi pha pour-over (V60, Kalita, Chemex) hoặc AeroPress: đổ nước nóng ~2x trọng lượng cà phê (15g cà phê → 30g nước) lên bột, để yên 30–45 giây, cà phê 'nở' lên do giải phóng CO₂ bị trapped trong hạt sau rang. Mục đích: (1) degassing — thoát CO₂ để nước tiếp xúc đều trong extraction, tránh channeling; (2) pre-wet — làm ướt đều bột để extraction đồng nhất. Cà phê tươi rang (1–14 ngày) bloom mạnh (bọt to); cà phê cũ (>1 tháng) bloom yếu. Bloom mạnh là dấu hiệu cà phê tươi.",
KQ_027,knowledge_qa,hard,vi,Extraction yield và TDS trong cà phê đo lường gì?,12,10,2,21.5,0.9406172110632054,0.0,,"TDS (Total Dissolved Solids) đo nồng độ chất rắn hòa tan trong ly cà phê, đơn vị % (1.3% TDS = 1.3g chất rắn / 100g nước). Filter 1.15–1.45% TDS; espresso 7–12% TDS. Extraction Yield là % khối lượng cà phê rang được chiết xuất vào nước: Yield (%) = (Brewed Weight × TDS%) / Dry Coffee Weight × 100. Ví dụ: 15g cà phê, 250g nước, TDS = 1.3% → Yield = (250 × 1.3) / 15 = 21.67%. SCA khuyến nghị 18–22% extraction yield cho 'balanced cup'. Dưới 18% = under-extracted (chua, yếu); trên 22% = over-extracted (đắng, khô). TDS meter (refractometer) đo chính xác.",
KQ_028,knowledge_qa,easy,vi,Micro-lot trong cà phê nghĩa là gì?,15,10,5,25.7,0.9805194805105668,0.6,,"Micro-lot (hay nano-lot nếu rất nhỏ) là lô cà phê số lượng rất hạn chế, thường từ một khu vực cụ thể trong farm, một varietal/processing duy nhất, thu hoạch và chế biến riêng để đảm bảo chất lượng và traceability cao nhất. Thường <50 bags (1 bag = 60kg), một số chỉ vài trăm kg. Micro-lot có cup score cao (85–92+), flavor profile đặc biệt, giá rất cao (gấp 2–10 lần commercial). Bán qua auction (Best of Panama, Cup of Excellence), direct trade, specialty importer. Micro-lot là 'đỉnh cao' specialty coffee, thể hiện terroir và craftsmanship tuyệt đối.",
KQ_029,knowledge_qa,medium,vi,Brix trong cà phê là gì và dùng để làm gì?,15,10,5,22.6,0.49999999995,1.0,,"Brix (°Bx) đo hàm lượng đường hòa tan trong dịch quả cà phê cherry (measured by refractometer). Nông dân và processor dùng Brix xác định độ chín tối ưu trước thu hoạch: cherry chín đủ có Brix 18–24°Bx (tùy cultivar và altitude); chưa chín <18°Bx, quá chín >25°Bx. Cherry Brix cao → nhiều đường → potential sweetness cao trong cup → cup score cao hơn. Brix cũng monitor quá trình lên men (Brix giảm khi đường bị tiêu thụ). Specialty producers đầu tư Brix meter (hand-held refractometer) để selective picking và quality control.",
KQ_030,knowledge_qa,medium,en,What is the SCA Golden Cup standard for brewed coffee?,15,10,5,23.0,0.11212121211560606,0.875,,"SCA Golden Cup Standard defines optimal parameters for brewed coffee to achieve 'balanced' cup. Two key metrics: (1) TDS (Total Dissolved Solids) 1.15–1.35% for drip/filter, 1.2–1.45% for immersion; (2) Extraction Yield 18–22% (percentage of coffee's dry weight extracted). Brew ratio: 55g coffee per 1 liter water (1:18.2 ratio) baseline. Water temp: 90–96°C (195–205°F). Contact time varies by method. Golden Cup range is 'sweet spot' where sourness (under-extraction) and bitterness (over-extraction) are minimized. It's a guideline, not rule — personal preference may vary.",
NS_014,news_search,medium,vi,Tin tức về The Coffee House (chuỗi cà phê Việt Nam)?,15,10,5,24.1,0.07692307691538462,0.4,,"The Coffee House là chuỗi cà phê Việt Nam thành lập 2014, hiện ~400 cửa hàng tại các thành phố lớn. Theo báo cáo gần đây, The Coffee House đang mở rộng mạnh, tập trung trải nghiệm không gian 'Nhà' và menu đa dạng (cà phê phin, espresso, signature drinks như Bạc xỉu, CloudFee, Hi-Tea). Công ty nhận vốn từ Mekong Capital và các quỹ khác. The Coffee House cạnh tranh trực tiếp với Highlands Coffee và Phúc Long trong phân khúc mid-tier. Xu hướng: digital transformation (app, loyalty program), mở rộng ra tỉnh lẻ, test concept store mới.",
NS_015,news_search,easy,vi,Có tin gì về Phúc Long không?,12,10,2,18.3,0.0,0.0,,"Phúc Long Coffee & Tea là chuỗi Việt Nam thành lập từ 1968 (ban đầu trà), mở rộng cà phê từ 2012. Theo tin gần đây, Phúc Long tăng tốc mở cửa hàng (hiện ~100+ cửa hàng TP.HCM, Hà Nội, Đà Nẵng, các tỉnh), định hướng IPO trong vài năm tới. Điểm nổi bật: kết hợp cà phê + trà (specialty tea selection rộng), không gian Á Đông hiện đại, giá segment cao hơn The Coffee House nhưng thấp hơn Starbucks. Phúc Long cạnh tranh phân khúc 'premium local', nhắm giới trẻ thành thị.",
NS_016,news_search,medium,vi,Tin tức về giá cà phê Arabica thế giới gần đây?,15,10,5,26.0,0.15301365300855255,1.0,,"Giá cà phê Arabica (ICE New York) trong giai đoạn 2024–2025 đạt mức cao kỷ lục trong hơn một thập kỷ do: (1) hạn hán kéo dài ở Brazil (producer lớn nhất thế giới), (2) thời tiết bất lợi ở Colombia và Trung Mỹ, (3) tồn kho toàn cầu thấp, (4) nhu cầu specialty coffee tăng mạnh ở châu Á. Arabica futures vượt các mốc quan trọng. Dự báo giá có thể hạ nếu vụ mùa 2026 Brazil phục hồi, nhưng cấu trúc nhu cầu tăng từ châu Á và specialty tiếp tục hỗ trợ giá cao.",
NS_017,news_search,medium,en,What's happening with Blue Bottle Coffee recently?,12,10,2,17.7,0.0,0.0,,"Blue Bottle Coffee, owned by Nestlé since 2017, continues expanding globally with new cafes in Japan, South Korea, and the US. Recent developments include menu innovations (seasonal single-origin offerings, nitro cold brew expansion), sustainability initiatives (compostable cups, carbon-neutral shipping), and experimenting with retail products (ready-to-drink cans, coffee subscriptions). Blue Bottle maintains its third-wave specialty positioning with emphasis on freshness (roasting within 48 hours) and pour-over bar experiences, though some specialty purists critique post-acquisition changes.",
NS_018,news_search,easy,vi,Starbucks Việt Nam có tin gì mới?,12,10,2,19.2,0.0,0.0,,"Starbucks Việt Nam tiếp tục mở rộng mạnh với hàng chục cửa hàng mới mỗi năm, hiện có hơn 80 cửa hàng tại TP.HCM, Hà Nội, Đà Nẵng, Cần Thơ và các thành phố lớn. Chiến lược: địa phương hóa menu (Vietnamese coffee-inspired drinks như Phin Sữa Đá Latte), không gian Reserve Bar cao cấp, mở rộng delivery qua GrabFood/ShopeeFood, loyalty program Starbucks Rewards Việt Nam. Starbucks cạnh tranh trong phân khúc premium với giá cao hơn Highlands/The Coffee House ~30–50%.",
NS_019,news_search,medium,vi,Có tin tức nào về ngành cà phê và biến đổi khí hậu không?,15,10,5,23.9,0.2214785214740919,1.0,,"Biến đổi khí hậu là mối đe dọa lớn nhất ngành cà phê toàn cầu. Các tác động: (1) diện tích trồng Arabica phù hợp dự báo giảm 50% vào 2050 do nhiệt độ tăng, (2) sâu bệnh phát triển mạnh (coffee leaf rust, berry borer) khi khí hậu ấm, (3) thời tiết cực đoan: hạn hán Brazil, mưa trái mùa Việt Nam, sương giá bất thường, (4) vùng trồng dịch chuyển lên độ cao hơn. Ngành phản ứng bằng: giống chịu hạn/bệnh (F1 hybrids, Arabusta), shaded growing, agroforestry, Robusta resilient hơn thay thế một phần Arabica. Việt Nam, Brazil, Ethiopia, Colombia đã ghi nhận tác động rõ.",
NS_020,news_search,hard,vi,Tin tức về Fine Robusta và chương trình Coffee Quality Institute (CQI) cho Robusta?,15,10,5,25.7,0.5417274083880559,0.5,,"Fine Robusta là phong trào nâng cao chất lượng Robusta lên specialty level, được CQI khởi xướng với Q Robusta Grader program và Fine Robusta Standards & Protocols (cup score ≥ 80 cho Robusta). Việt Nam dẫn đầu Fine Robusta với các vùng Đắk Lắk, Đắk Nông, Lâm Đồng đầu tư xử lý Washed, Honey, Natural thay vì thương mại thô. Một số cooperative và exporter Việt Nam đã xuất khẩu Fine Robusta đạt 82–85 điểm sang Nhật, Hàn Quốc, Âu, Mỹ. Fine Robusta mở ra thị trường mới cho Robusta, tăng thu nhập nông dân, và thay đổi nhận thức 'Robusta = low quality'.",
EX_014,exploration,easy,vi,Trong database có bao nhiêu sản phẩm cà phê specialty?,12,10,2,18.0,0.0,0.0,,"Database Coffee Advisor chứa 14,537 sản phẩm cà phê specialty từ thewaytocoffee.com (Bean Discovery Engine). Trong đó, 14,534 sản phẩm (99.98%) có about_description — trường text mô tả chính để embedding. Ngoài ra còn 1,947 bài báo ngành cà phê từ Vietnam.vn, World Coffee Portal và các nguồn khác. Đây là bộ dữ liệu lớn, phủ hơn 877 roasters và hơn 40 quốc gia.",
EX_015,exploration,easy,vi,Top 5 quốc gia có nhiều sản phẩm cà phê nhất trong database là gì?,15,10,5,22.8,0.0,0.0,,"Dựa trên thống kê database, top 5 quốc gia có nhiều sản phẩm specialty nhất: (1) Colombia — 2,480 sản phẩm, (2) Ethiopia — 1,723 sản phẩm, (3) Brazil — 798 sản phẩm, (4) Panama — 648 sản phẩm, (5) Guatemala — 561 sản phẩm. Ngoài ra, 3,760 sản phẩm không có thông tin quốc gia (25.9%). Colombia và Ethiopia rõ ràng thống trị phân khúc specialty, phản ánh vai trò quan trọng trong ngành toàn cầu.",
EX_016,exploration,medium,vi,Những nốt hương vị nào phổ biến nhất trong cà phê Ethiopia?,12,10,2,21.7,0.9765432098656928,1.0,,"Dựa trên database 1,723 sản phẩm Ethiopia, nốt hương vị phổ biến nhất: Fruity, Floral, Berry, Citrus, Jasmine, Bergamot, Stone Fruit, Bright Acidity, Blueberry, Strawberry, Peach, Honey, Lemon, Black Tea. Cà phê Ethiopia từ Yirgacheffe, Sidama, Guji nổi tiếng profile phức tạp và sống động. Washed Ethiopian thiên floral và citrus (jasmine, bergamot, lemon), Natural processed thiên berry và wine-like (blueberry, strawberry, red wine).",
EX_017,exploration,easy,en,How many unique roasters are in the database?,12,10,2,19.2,0.0,0.0,,"The Coffee Advisor database contains products from 877 unique roasters worldwide, offering 14,537 coffee products total. Roasters span multiple countries, from major specialty hubs like US, UK, Australia, Japan, South Korea to emerging regions like Vietnam and Thailand. The diversity of roasters provides wide range of processing styles, roast profiles, and origin selections.",
EX_018,exploration,medium,vi,Phương pháp chế biến nào phổ biến nhất trong cà phê Việt Nam?,15,10,5,25.7,0.7120731120612441,0.7142857142857143,,"Dựa trên sample sản phẩm Việt Nam trong database, các phương pháp chế biến phổ biến nhất: (1) Natural — phổ biến với Fine Robusta và Arabica Đắk Lắk/Sơn La; (2) Honey — ngày càng được áp dụng, đặc biệt Arabica Lâm Đồng, Đắk Lắk; (3) Washed — phổ biến cho Arabica specialty; (4) Mosto Natural — đặc trưng ở một số roaster như Every Half (Cư M'Gar - M'Drak); (5) Wet-Hulled (ít hơn Indonesia nhưng có). Anaerobic Fermentation cũng xuất hiện phân khúc cao cấp. Xu hướng đa dạng hóa processing để tăng giá trị.",
EX_019,exploration,medium,vi,Phân bố roast level trong database như thế nào?,12,10,2,19.6,0.11111111109999999,0.0,,"Phân bố roast level trong database (14,537 sản phẩm): Unknown 5,314; Medium 2,936; Light 1,958; Medium Light 1,293; Dark 1,029; Medium Dark 751. Medium là roast level được gán nhãn nhiều nhất (sau Unknown), phản ánh xu hướng specialty thiên light–medium để giữ origin character. Phần Unknown khá lớn (36.5%) cho thấy chất lượng dữ liệu cần cải thiện ở trường roast_level; một số record chứa nhầm giá trị từ trường ORIGIN.",
EC_004,edge_case,easy,en,What is the stock price of Starbucks today?,15,10,5,23.0,0.0,0.0,,"Coffee Advisor does not have real-time stock price data in its knowledge base. The system focuses on coffee product recommendations (14,537 specialty beans) and coffee industry news (1,947 articles), but does not track financial markets. For current Starbucks stock prices (NASDAQ: SBUX), please consult a financial data source such as Yahoo Finance, Bloomberg, or your brokerage platform.",
PS_038,product_search,medium,vi,Tìm cà phê Ecuador rang light có vị hoa và citrus.,12,10,2,20.4,0.5828869047546187,0.6,,"Ecuador là origin ít được biết đến, nhưng cà phê Arabica từ Loja, Zamora-Chinchipe, và Galapagos có chất lượng cao. Light roast Ecuador Washed thường có profile: floral, citrus, honey, stone fruit, acidity sáng, body medium-light, clean cup. Một số lô từ Galapagos Islands (organic, bird-friendly) đặc biệt hiếm và đắt, với profile rất sáng và floral. Cultivars: Typica, Bourbon, Caturra. Ecuador nằm trên xích đạo, có nhiều vùng trồng độ cao 1,200–2,000m.",
PS_039,product_search,hard,vi,"Cà phê Maragogype từ Nicaragua hoặc Guatemala, rang medium, body to.",12,10,2,19.5,0.6071428571276786,0.3333333333333333,,"Maragogype là cultivar Arabica có hạt cực lớn ('elephant bean'), đột biến tự nhiên từ Typica phát hiện ở Brazil. Nicaragua và Guatemala là hai nơi trồng Maragogype nổi tiếng nhất. Ở medium roast, Maragogype có profile: chocolate, caramel, nutty, mild acidity, body rất dày và creamy, hương vị êm, ngọt. Hạt lớn cho phép rang chậm và đều, tạo sweetness tự nhiên cao. Washed Maragogype từ Jinotega (Nicaragua) hoặc Huehuetenango (Guatemala) là kinh điển. Sản lượng thấp vì năng suất cây kém, giá cao hơn Caturra/Catuai.",
PS_040,product_search,easy,vi,Cho tôi cà phê blend espresso có tỉ lệ Arabica:Robusta 80:20.,12,10,2,21.3,0.48484848483636367,0.6,,"Espresso blend Arabica:Robusta 80:20 là công thức phổ biến cho Italian-style espresso với crema dày, body mạnh, vẫn giữ complexity từ Arabica. Arabica (thường từ Brazil, Colombia) đóng góp chocolate, caramel, acidity dịu, sweetness; Robusta (thường từ Việt Nam, Indonesia) đóng góp body, bitterness cân bằng, caffeine cao, crema bền. Medium-dark đến dark roast phù hợp nhất. Blend này hợp cho milk drinks (cappuccino, latte, flat white) vì có đủ strength để 'cut through' sữa.",
PS_041,product_search,medium,en,Find a monsoon-processed coffee from India.,15,10,5,25.1,0.9333333333177777,0.3333333333333333,,"Monsooned Malabar (or Monsoon Coffee) is unique Indian coffee processed by exposing beans to monsoon winds in open warehouses for several months, causing them to swell, lose acidity, and develop distinctive musty, earthy, spicy, low-acid, heavy-body profile. Originally created by accident during colonial shipping, it's now deliberate process in Malabar (Karnataka, Kerala). Flavor: earthy, woody, spice, tobacco, chocolate, very low acidity, syrupy body. Medium-dark to dark roast typical. 'Acquired taste' — love it or hate it. Often used in blends for body contribution.",
PS_042,product_search,medium,vi,"Tôi muốn thử cà phê Arabusta, là hybrid giữa Arabica và Robusta.",12,10,2,20.3,0.4409090908980682,0.25,,"Arabusta là hybrid giữa Arabica và Robusta, phát triển để kết hợp chất lượng cup của Arabica với khả năng chống bệnh và năng suất của Robusta. Các dòng phổ biến: Timor Hybrid (background của nhiều cultivar kháng bệnh như Catimor, Castillo, Colombia), Icatu (Brazil). Profile: thường nằm giữa Arabica và Robusta — có chocolate, nutty, body dày hơn Arabica thuần, acidity thấp hơn, nhưng không quá đắng như Robusta thương mại. Arabusta thường rang medium-dark, phù hợp espresso và milk drinks.",
PS_043,product_search,easy,vi,Gợi ý cà phê organic có chứng nhận.,12,10,2,20.0,0.5238095237964286,0.2,,"Cà phê organic được trồng không dùng phân bón hóa học tổng hợp, thuốc trừ sâu hóa học, GMO, phải được chứng nhận bởi USDA Organic, EU Organic, JAS (Nhật), hoặc các cơ quan địa phương. Các origin phổ biến: Peru, Mexico, Bolivia, Ethiopia, Uganda, Indonesia. Profile không khác biệt rõ so với non-organic cùng origin (organic là về quy trình trồng, không phải flavor), nhưng nhiều người ưa thích vì sức khỏe và môi trường. Giá thường cao hơn 10–20%. Một số kết hợp chứng nhận Fair Trade, Rainforest Alliance, Bird-Friendly.",
PS_044,product_search,hard,vi,Tìm cà phê Double Fermentation hoặc Extended Fermentation từ Colombia hoặc Costa Rica.,12,10,2,24.3,0.5954957740586956,0.42857142857142855,,"Double Fermentation (lên men kép) và Extended Fermentation (lên men kéo dài 48–120 giờ thay vì 12–24 giờ tiêu chuẩn) là phương pháp experimental nhằm tạo profile phức tạp, fruit-forward, wine-like, funky. Colombia và Costa Rica tiên phong. Double Fermentation: depulp → lên men lần 1 trong tank → rửa → lên men lần 2 → phơi. Extended: giữ lên men một bước duy nhất nhưng kéo dài với kiểm soát nhiệt độ và oxygen. Kết quả: tropical fruit, red wine, berry, stone fruit, lactic sweetness, complexity cao. Thường kết hợp Honey hoặc Natural. Giá cao, micro-lot.",
PS_045,product_search,medium,en,"Recommend a Kenyan AA with blackcurrant notes, washed process.",12,10,2,19.3,0.8802579364969333,0.8333333333333334,,"Kenyan AA Washed is gold standard for blackcurrant-forward specialty coffee. 'AA' is highest grade (screen size 17–18, top quality), and Kenya's double-fermentation Washed process (36–72 hour soak after pulping) creates signature bright, wine-like acidity and intense fruit character. Best regions: Nyeri, Kirinyaga, Kiambu, Murang'a. Cultivars: SL-28 and SL-34. Flavor profile: blackcurrant (signature), grapefruit, tomato (savory-sweet acidity), red berry, wine-like, juicy body, long finish. Medium-light roast ideal to preserve acidity and fruit.",
PS_046,product_search,easy,vi,Cho tôi cà phê Sumatra Gayo.,12,10,2,18.9,0.99999999999,0.6,,"Sumatra Gayo (hay Aceh Gayo) là một trong những origin Sumatra nổi tiếng, trồng ở cao nguyên Gayo quanh hồ Tawar, Aceh province, độ cao 1,200–1,700m. Quy trình Wet-Hulled (Giling Basah) tạo profile đặc trưng: earthy, cedar, herbal, dark chocolate, tobacco, low acidity, heavy body, syrupy mouthfeel. Medium-dark hoặc dark roast phổ biến. Gayo Arabica thường có Grade 1 hoặc Organic/Fair Trade certification. So với Sumatra Mandheling (từ Lake Toba region), Gayo có thể 'sạch' hơn một chút, nhưng vẫn giữ earthy character.",
PS_047,product_search,medium,vi,Tìm cà phê Lào (Laos) specialty cho tôi.,12,10,2,19.1,0.9999999999833333,0.3333333333333333,,"Cà phê Lào chủ yếu Robusta (~98% sản lượng) trồng ở Bolaven Plateau, nhưng có phân khúc nhỏ Arabica specialty đang phát triển. Arabica Lào từ Bolaven Plateau (độ cao ~1,000–1,300m) có profile: chocolate, nutty, caramel, earthy, body medium-heavy, acidity thấp. Typica và Catimor là cultivars phổ biến. Washed và Natural processing. Một số cooperative như Jhai Coffee Farmers Cooperative và Saffron Coffee xuất khẩu specialty Arabica Laos. Origin này rất hiếm trên thị trường quốc tế, phần lớn vẫn tiêu thụ nội địa hoặc xuất thương mại.",
PS_048,product_search,medium,en,Find a Yirgacheffe Grade 1 or Grade 2 washed coffee.,12,10,2,18.4,0.907283877730175,0.4,,"Ethiopian Yirgacheffe (or Gedeb, part of Gedeo Zone) is graded by Ethiopian Commodity Exchange (ECX): Grade 1 is highest (0–3 defects per 300g), Grade 2 is next (4–12 defects). Washed Yirgacheffe Grade 1 is among most prized specialty coffees globally, with signature jasmine, bergamot, lemon, black tea, floral, bright acidity. Light roast standard to preserve aromatics. Cooperatives like Kochere, Biloya, Aricha, Chelba produce many Grade 1 lots. Grade 2 also excellent and often indistinguishable in blind cupping.",
PS_049,product_search,hard,vi,"Cà phê Thermal Shock processing từ Colombia, có nốt lychee và rose.",15,10,5,23.8,0.99999999999,0.75,,"Thermal Shock (hay Thermal Shock Anaerobic) là phương pháp experimental cực kỳ mới: sau depulp, cà phê lên men anaerobic, sau đó ngâm vào nước đá lạnh đột ngột để 'shock' hạt, tạo stress làm tăng sản xuất enzyme và đường, rồi tiếp tục lên men và phơi. Quy trình tạo profile rất đặc biệt: lychee, rose, tropical, red wine, floral mạnh, funky fermentation, complexity cao. Colombia là một trong những nước tiên phong Thermal Shock, đặc biệt ở Huila và Cauca. Đây là processing cực hiếm, chỉ có ở micro-lot giá rất cao, thường được barista dùng cho competition.",
SS_021,similar_search,easy,vi,Có cà phê nào giống Mexico Chiapas không?,12,10,2,19.2,0.9183658008566172,0.3333333333333333,,"Mexico Chiapas (Washed, medium roast) có profile: milk chocolate, hazelnut, caramel, mild acidity, smooth, body medium. Các lựa chọn tương tự: Guatemala Washed (chocolate, caramel, citrus, gần nhất), Honduras Washed (chocolate, cherry, balanced), El Salvador Washed (chocolate, balanced), Peru Washed (nutty, chocolate, caramel), Colombia Washed medium (chocolate, caramel, balanced nhưng acid hơn một chút). Mexico và Guatemala có terroir gần nhau (cùng khu vực Mesoamerica), nên profile rất giống.",
SS_022,similar_search,medium,vi,Gợi ý cà phê tương tự Rwanda Bourbon nhưng từ châu Phi khác.,12,10,2,20.0,0.9326515151421886,0.16666666666666666,,"Rwanda Red Bourbon (Washed, medium-light) có profile: black tea, red apple, floral, honey, citrus, bright acidity, clean cup. Các lựa chọn châu Phi tương tự: Burundi Bourbon Washed (rất gần — apple, black tea, citrus, cùng profile East Africa), Kenya Washed (blackcurrant, grapefruit, bright — acid mạnh hơn Rwanda), Tanzania Washed/Peaberry (citrus, floral, berry, bright), Uganda Washed Arabica (citrus, stone fruit, floral, nhẹ hơn Rwanda), Ethiopia Sidama Washed (floral, citrus, honey — khác biệt hơn nhưng cùng East Africa).",
SS_023,similar_search,hard,en,"I loved a Java Estate Washed from Indonesia. Recommend similar coffees but less earthy, more balanced.",12,10,2,21.6,0.8951388888776997,0.2,,"Java Estate Washed (from Java Island plantations like Jampit, Blawan, Pancoer) is less earthy than Sumatra Wet-Hulled but still has herbal-earthy undertones with chocolate, spice, and medium body. For 'less earthy, more balanced' while keeping some Indonesian character: Papua New Guinea Washed (balanced, sweet, chocolate, citrus — much cleaner), Hawaii Kona (balanced, mild, chocolate, citrus — premium price), Guatemala Antigua Washed (balanced chocolate-citrus, volcanic soil like Java), India Mysore Nuggets Washed (mild earthy-chocolate, cleaner than Monsooned).",
SS_024,similar_search,medium,vi,Tôi thích Thailand Akha Ama SCATH 01 Honey. Gợi ý cà phê Đông Nam Á khác.,12,10,2,19.7,0.9214285714154082,1.0,,"Thailand Akha Ama SCATH 01 Honey (từ Chiang Rai, medium-light) có profile: honey, tropical fruit, brown sugar, caramel, sweet, balanced. Các lựa chọn Đông Nam Á tương tự: Thailand Doi Chaang Typica/Caturra Honey (gần nhất — honey, tropical, sweet), Vietnam Arabica Lâm Đồng/Đắk Lắk Honey (chocolate, caramel, honey, body dày hơn), Myanmar Shan State Honey (chocolate, honey, stone fruit), Indonesia Flores Washed (chocolate, stone fruit, floral — cleaner hơn Sumatra).",
SS_025,similar_search,easy,vi,Gợi ý cà phê giống Highlands Coffee blend.,12,10,2,21.1,0.0,0.6666666666666666,,"Highlands Coffee blend thương mại (dùng cho phin sữa đá) thường là Robusta chủ đạo + Arabica Việt Nam, rang dark, profile đậm, đắng nhẹ, body dày, chocolate-nutty, acidity rất thấp. Phiên bản specialty tương tự: blend Fine Robusta Vietnam + Arabica Vietnam medium-dark (chocolate, nutty, heavy body), hoặc espresso blend Arabica:Robusta 60:40 medium-dark (chocolate, nutty, crema dày). Một số roaster Việt Nam có dòng 'phin blend' hoặc 'traditional blend': Shin Coffee, Là Việt Coffee, The Workshop, 43 Factory.",
SS_026,similar_search,medium,en,Recommend coffees similar to Burundi Kayanza but brighter and fruitier.,12,10,2,82.5,0.6992865159454128,0.0,,"Burundi Kayanza (Washed, medium-light) has apple, black tea, citrus, and balanced acidity. For 'brighter and fruitier' while staying in East Africa: Kenya Nyeri Washed (blackcurrant, grapefruit, tomato — much brighter and more intense), Ethiopia Yirgacheffe Washed (jasmine, lemon, bergamot — brighter floral-citrus), Ethiopia Sidama Natural (berry, wine, tropical — fruity Natural instead of Washed), Tanzania Peaberry Washed (citrus, berry, bright). Kenya is brightest; Ethiopian Naturals are fruitiest.",
SS_027,similar_search,medium,vi,Tôi thích cà phê Flores Indonesia. Còn origin nào tương tự nhưng từ châu Phi?,12,10,2,23.7,0.18333333332416668,0.0,,"Indonesia Flores (Washed, medium) có profile: chocolate, stone fruit, floral, spice, body medium, acidity cân bằng — cleaner hơn Sumatra Wet-Hulled vì Washed processing. Các lựa chọn châu Phi tương tự về 'balanced chocolate-stone fruit-floral': Rwanda Washed (black tea, apple, floral, honey), Burundi Washed (apple, citrus, balanced), Tanzania Washed (citrus, stone fruit, floral), Uganda Washed (tropical fruit, citrus, stone fruit), Ethiopia Sidama Washed (floral, stone fruit, honey). Rwanda/Burundi gần nhất về balanced character và sweetness.",
CP_021,comparison,hard,vi,So sánh quá trình rang cà phê bằng máy rang trống (drum roaster) và máy rang khí nóng (air roaster).,12,10,2,19.5,0.0,0.0,,"Drum roaster (máy rang trống): hạt cà phê rang trong trống kim loại quay, nhiệt truyền qua conduction (tiếp xúc kim loại) + convection (không khí nóng) + một chút radiation. Roast time dài (10–20 phút), kiểm soát profile tốt, tạo body dày, flavor development đều, caramelization sâu. Phổ biến nhất trong specialty roasting. Air roaster (Fluid Bed / Hot Air): hạt 'nổi' trong luồng không khí nóng mạnh, nhiệt truyền chủ yếu qua convection. Roast time ngắn (6–12 phút), roast nhẹ và sáng hơn, acidity nổi bật, flavor 'cleaner' nhưng body mỏng hơn, ít caramelization. Drum = body & sweetness; Air = brightness & clarity.",
